sample,stage,held_out_record,target_feature,model,n_train,n_test,heldout_rmse_standardized,training_aic,training_bic,predictors
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-A1_no_H,214,83,1.470197709600976,269.4537344882167,282.9176385483041,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-A2_no_P,214,83,1.4700323682897278,269.52644808549104,282.99035214557847,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-A3_no_T,214,83,1.4716885326688252,271.39188581902795,288.2217658941372,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-F_VHP_plus_Tcandidate,214,83,1.4751518086265039,272.8269812432653,293.0228373333964,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,214,83,1.475404100441774,274.76197235946273,298.3238044646157,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-0_V,214,83,0.9309055842300836,606.6534947904061,616.7514228354717,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-0_VplusGamma,214,83,0.9365068631408147,604.7160032933128,618.1799073534003,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A1_no_H,214,83,0.9350884892719341,607.9094814911052,621.3733855511927,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A2_no_P,214,83,0.8351162758662831,521.5656484091323,535.0295524692198,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A3_no_T,214,83,0.8269715517457713,521.1470214906907,537.9769015658,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,214,83,0.8348272420876969,519.6800803871608,539.875936477292,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.83111551092164,520.3262546682404,543.8880867733933,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-0_V,214,83,0.882206682553482,611.1709779890282,621.2689060340938,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-0_VplusGamma,214,83,0.8786618476879956,613.0096422813026,626.47354634139,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A1_no_H,214,83,0.8760693090257932,604.6596406027342,618.1235446628216,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A2_no_P,214,83,0.5606444823747351,370.2509129789724,383.7148170390598,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A3_no_T,214,83,0.558327674003808,371.2120558581409,388.04193593325016,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,214,83,0.5748454843434413,360.64394281736196,380.83979890749305,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.5760153125940978,362.36526277676376,385.92709488191673,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-0_V,214,83,0.9162072648051776,612.8462598886639,622.9441879337295,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-0_VplusGamma,214,83,0.9052155760199746,611.9110951480474,625.3749992081348,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A1_no_H,214,83,0.8956868943180655,598.3133524439742,611.7772565040616,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A2_no_P,214,83,0.7417965236291338,451.388231531461,464.8521355915484,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A3_no_T,214,83,0.7193222494763484,439.74461507597823,456.5744951510875,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-F_VHP_plus_Tcandidate,214,83,0.719316750120643,441.74444461998155,461.94030071011264,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.7209705790616828,443.67995188385373,467.2417839890067,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-0_V,214,83,0.9345694230931408,612.9766905776961,623.0746186227617,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-0_VplusGamma,214,83,0.9056297531686508,611.3989854478556,624.862889507943,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A1_no_H,214,83,0.908985428593046,610.5913408677501,624.0552449278375,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A2_no_P,214,83,0.9085397741041599,602.1777750952012,615.6416791552887,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A3_no_T,214,83,0.8912464375631092,601.9526360746316,618.7825161497409,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-F_VHP_plus_Tcandidate,214,83,0.8852159866927547,603.5760057207607,623.7718618108918,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.8823294698380426,604.3089841867343,627.8708162918872,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-0_V,214,83,1.1799546590982048,613.0990670063997,623.1969950514653,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-0_VplusGamma,214,83,1.1256909005546543,611.9227106541584,625.3866147142459,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A1_no_H,214,83,1.138708521241363,605.9565449865278,619.4204490466152,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A2_no_P,214,83,1.163461634844156,597.6301468952004,611.0940509552878,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A3_no_T,214,83,1.1319682048393966,594.0198272838022,610.8497073589115,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-F_VHP_plus_Tcandidate,214,83,1.102279484225481,595.084015503551,615.2798715936821,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,214,83,1.1022439970318725,597.0080849380444,620.5699170431973,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-0_V,214,83,1.1193561305276065,612.0613311222421,622.1592591673077,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-0_VplusGamma,214,83,1.0029387147346136,604.5527330148763,618.0166370749637,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A1_no_H,214,83,1.0300327078714775,592.7284839006268,606.1923879607142,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A2_no_P,214,83,1.0986254201850718,586.8423583994178,600.3062624595052,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A3_no_T,214,83,1.0251713533253015,573.4477570190238,590.2776370941331,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-F_VHP_plus_Tcandidate,214,83,0.9622970376824725,569.3404440013609,589.536300091492,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.960651403046563,571.2714575126375,594.8332896177905,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-0_V,214,83,1.1126368376325375,612.8963305418895,622.9942585869551,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-0_VplusGamma,214,83,0.964660648735075,606.6860718927895,620.149975952877,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A1_no_H,214,83,0.742343415429895,515.139843113822,528.6037471739095,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A2_no_P,214,83,1.096358321399278,602.7175130713999,616.1814171314874,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A3_no_T,214,83,0.7402457668687082,510.65062778299,527.4805078580993,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-F_VHP_plus_Tcandidate,214,83,0.7813855242384149,510.30919144975763,530.5050475398888,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.7607294578479785,507.5475109926608,531.1093430978137,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-0_V,214,83,0.9900630492715657,613.0369242560362,623.1348523011018,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-0_VplusGamma,214,83,0.8686275428134087,608.4164142714249,621.8803183315123,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A1_no_H,214,83,0.48088828733284106,392.48107858445735,405.9449826445448,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A2_no_P,214,83,0.9814554073403183,610.9500528778296,624.4139569379171,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A3_no_T,214,83,0.4834558236828668,393.48123496422426,410.3111150393335,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-F_VHP_plus_Tcandidate,214,83,0.4778359625978575,394.08873860158616,414.28459469171725,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.47910621577160717,395.6311313131016,419.1929634182546,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-0_V,214,83,1.0052351027303248,613.2446059904105,623.3425340354761,V
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-0_VplusGamma,214,83,0.7793359319387789,589.7361377194857,603.2000417795731,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A1_no_H,214,83,0.5709710005585547,468.5127201859146,481.976624246002,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A2_no_P,214,83,0.995748080390842,611.2251849812502,624.6890890413376,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A3_no_T,214,83,0.5715763308192102,470.42548106793384,487.2553611430431,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-F_VHP_plus_Tcandidate,214,83,0.5661729198598754,460.3322890708331,480.5281451609642,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.5640855040165963,456.0781889405222,479.64002104567516,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-1,AI_alpha,Model-0_V,214,83,0.9755602165726671,610.107846344722,620.2057743897876,V
q1_quality_matched,target_locked,VisualCogB_Task-1,AI_alpha,Model-0_VplusGamma,214,83,0.9411799255323388,610.6605429084376,624.124446968525,V;G
q1_quality_matched,target_locked,VisualCogB_Task-1,AI_alpha,Model-A1_no_H,214,83,0.9484798639668016,605.6369170431942,619.1008211032816,V;P
q1_quality_matched,target_locked,VisualCogB_Task-1,AI_alpha,Model-A2_no_P,214,83,0.9794551229649029,609.6609856416196,623.124889701707,V;H
q1_quality_matched,target_locked,VisualCogB_Task-1,AI_alpha,Model-A3_no_T,214,83,0.9532085580215034,606.3792893021679,623.2091693772771,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-1,AI_alpha,Model-F_VHP_plus_Tcandidate,214,83,0.916860048648473,605.3235214985232,625.5193775886543,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-1,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,214,83,0.9214146897601613,606.4412538018291,630.003085906982,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-0_V,217,80,0.71261455760801,532.3343282576556,542.474020318277,V
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-0_VplusGamma,217,80,0.7265975288352357,531.6868201176176,545.2064095317794,V;G
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-A1_no_H,217,80,0.7146586698456789,533.3683655257078,546.8879549398696,V;P
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-A2_no_P,217,80,0.7086528268618077,533.8982884095317,547.4178778236935,V;H
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-A3_no_T,217,80,0.7116309774852148,535.0736375267523,551.9731242944547,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-F_VHP_plus_Tcandidate,217,80,0.7388775578499691,532.7072131554646,552.9865972767074,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.7395382943731642,534.6375946900844,558.2968761648676,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-0_V,217,80,1.0855261431236949,620.0975594827177,630.2372515433391,V
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-0_VplusGamma,217,80,1.0853955574506573,622.0972449747217,635.6168343888835,V;G
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A1_no_H,217,80,1.0868745403578342,622.0893433365534,635.6089327507152,V;P
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A2_no_P,217,80,1.0964908510866311,621.7145830499849,635.2341724641467,V;H
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A3_no_T,217,80,1.09928467802504,623.686030518575,640.5855172862773,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,217,80,1.1018546119740085,625.6444210373768,645.9238051586195,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,217,80,1.104815339330744,627.5676781310801,651.2269596058634,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-0_V,217,80,0.6338225891007642,560.238687295667,570.3783793562884,V
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-0_VplusGamma,217,80,0.636666581926401,561.802921343222,575.3225107573838,V;G
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-A1_no_H,217,80,0.6324613454179812,562.2089268030188,575.7285162171806,V;P
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-A2_no_P,217,80,0.6305437516319201,562.1974094114248,575.7169988255866,V;H
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-A3_no_T,217,80,0.6284958143652882,564.1575593799942,581.0570461476965,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-F_VHP_plus_Tcandidate,217,80,0.6307187353097441,565.5610863040739,585.8404704253167,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.6317029216330361,567.5441169167917,591.203398391575,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-0_V,217,80,1.2603705868078445,621.729434468327,631.8691265289484,V
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-0_VplusGamma,217,80,1.2542139637501708,623.6433698435054,637.1629592576672,V;G
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A1_no_H,217,80,1.272944383710426,623.0189266026943,636.5385160168561,V;P
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A2_no_P,217,80,0.9832137075236377,564.2629211955397,577.7825106097015,V;H
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A3_no_T,217,80,1.0005907987961304,559.0944737741328,575.9939605418351,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,217,80,0.9911309395669455,559.5470389096678,579.8264230309105,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.9978052212706263,561.4543551125998,585.1136365873831,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-0_V,217,80,1.1517258992751347,621.7104657376417,631.8501577982631,V
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-0_VplusGamma,217,80,1.1518817073804937,623.2503078772138,636.7698972913756,V;G
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A1_no_H,217,80,1.1270203602426383,618.8171104496977,632.3366998638595,V;P
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A2_no_P,217,80,0.6627097232098936,399.8585820284159,413.37817144257775,V;H
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-A3_no_T,217,80,0.6662827980488798,398.96838731978914,415.86787408749143,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,217,80,0.6415293135341973,394.5495132987989,414.82889742004164,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.6477053085019788,395.9786747171379,419.6379561919211,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F4,Model-0_V,217,80,0.9943472612645607,621.705691792202,631.8453838528234,V
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F4,Model-0_VplusGamma,217,80,0.9930343505197349,620.5030550915146,634.0226445056765,V;G
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A1_no_H,217,80,0.9490016712897863,612.4315820437253,625.9511714578871,V;P
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A2_no_P,217,80,0.6224155259048804,496.7239548897899,510.24354430395175,V;H
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F4,Model-A3_no_T,217,80,0.6147197304028551,484.1241333613598,501.02362012906207,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F4,Model-F_VHP_plus_Tcandidate,217,80,0.6249827912176412,485.4956597312757,505.7750438525184,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_theta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.624461844450811,487.47130713216654,511.13058860694974,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_F3,Model-0_V,217,80,0.9906983582828237,619.6454405910994,629.7851326517208,V
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_F3,Model-0_VplusGamma,217,80,0.9902549477221915,615.5299513278275,629.0495407419893,V;G
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_F3,Model-A1_no_H,217,80,0.9991716540662668,613.8459733313997,627.3655627455615,V;P
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_F3,Model-A2_no_P,217,80,0.9481016283856109,609.2493298007554,622.7689192149172,V;H
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_F3,Model-A3_no_T,217,80,0.964312770440648,605.3834665110534,622.2829532787557,V;H;P
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_F3,Model-F_VHP_plus_Tcandidate,217,80,0.9833334320851765,605.1317720664033,625.411156187646,V;H;P;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_F3,Model-F_VHP_gamma_plus_Tcandidate,217,80,0.9748925636832568,606.7406029759188,630.3998844507021,V;H;P;G;T
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_Fz,Model-0_V,217,80,0.8803595505735464,619.2885600155646,629.428252076186,V
q1_quality_matched,target_locked,VisualCogB_Task-2,log_alpha_power_Fz,Model-0_VplusGamma,217,80,0.8887808589056789,610.6762906337115,624.1958800478733,V;G
