preprocessing,target_stimulus_candidate,target_onset_candidate_s,target_duration_s_assumption,match_evidence_scenario,heldout_record,cue_side,model,evaluation_window,window_start_s,window_stop_s,rmse_raw_units,nrmse_by_heldout_sd,correlation,n_train_records,n_train_record_cue_means,n_test_trials_in_cue_group,fit_parameters_train_only,response_channel_used
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,79.24891079847275,1.833851041158275,0.7078494175235915,3,6,44,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,89.9616178068246,2.1460989563696127,0.7375223990984338,3,6,44,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,86.67205208432546,1.3047572497077715,0.30786097933826695,3,6,47,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,101.9196348775215,1.8718294925521293,0.5255074148646839,3,6,47,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,94.73435454776505,1.5909199079618364,0.5907470513762721,3,6,47,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,58.45035105689811,1.1366016508643828,0.4713704394230626,3,6,44,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,78.9144000418343,1.826110330362892,0.7191520116136404,3,6,44,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,85.80718482757355,2.046991976099169,0.7440586142345089,3,6,44,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,86.56228727482495,1.3031048551063464,0.2552638609928023,3,6,47,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,101.8195223108083,1.8699908512032462,0.5143463337713707,3,6,47,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,91.00551131823616,1.5282996372496402,0.5881875476251471,3,6,47,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,59.02743032492998,1.1478232985853032,0.619879633775339,3,6,44,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,78.42474099134917,1.8147794268779442,0.6768657240080891,3,6,44,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,83.28708989568322,1.9868733028790446,0.6954225640366294,3,6,44,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,86.34015385983062,1.299760868473444,0.43726961906151757,3,6,47,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,101.62624446332956,1.8664411605513669,0.46459643606943135,3,6,47,True,False
none,dots,2.2,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,89.52973733823741,1.5035162498962351,0.48918706190969685,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,90.1585675739132,3.3956714746772474,-0.24359713848395168,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Training_mean_template,late_stage,0.8,2.8,120.68295611953907,2.5989351536653182,0.4474960472766061,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,123.40873079983828,2.6748491130763927,0.7976856668348464,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,78.07957539471936,13.061849097414253,0.06679067000787269,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Training_mean_template,late_stage,0.8,2.8,155.19115609643598,4.338950443631611,0.2707080293263396,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,190.75428703577919,4.609686595103582,0.6121985196158213,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,107.3022575737546,4.041359850942166,0.2952351116810616,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,130.0313717495937,2.8002554294792255,0.6368001777227955,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,136.70306560310559,2.9630000358432507,0.5493095297934675,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,81.70826332031088,13.668888439855287,-0.4344987115395578,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,114.28941173645127,3.1953888754338595,0.1382334480425402,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,140.67638166544762,3.3995253311882685,0.35530804302360786,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,99.62064688719761,3.752044847500777,0.012722000571807389,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,132.301184909374,2.849136376738771,0.5740793235405213,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,147.27231074640923,3.19208541589879,0.7330848259249146,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,71.92509026544296,12.032271828013206,-0.36707341601532983,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,117.26325558600794,3.278533826569521,0.08551622167692988,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,151.85469210650948,3.6696556050436824,0.5684671496120871,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,102.58586149445767,3.8637246903500397,-0.0392300735252383,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,132.52971347945197,2.8540577919368224,0.5407933639959908,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,151.88735907007307,3.2921152746887574,0.7418206628242201,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,74.89658343966914,12.529369759700522,-0.3853248246979162,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,117.7673969199517,3.292628987141745,0.05338099662707475,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,156.40607506227929,3.7796423808400226,0.5883601915714932,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,49.257960094280094,0.9810764386232242,0.794194186385945,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,late_stage,0.8,2.8,62.899753492085416,1.7944778075906822,0.1473251682388706,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,85.80375759854347,3.124302787537705,-0.3957291072700665,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,87.82290746095246,1.2447581919835802,0.7458025461087507,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,late_stage,0.8,2.8,194.89514998948022,4.505420300193029,-0.5400529536959167,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,239.83526899618826,6.98716665403749,-0.7639552765626814,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,63.093035918935264,1.2566312300144151,0.11078380108806732,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,60.21757603949953,1.7179575090605599,0.0522516668305017,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,70.71598838248511,2.5749240570628884,-0.20381964692080665,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,109.91589961185905,1.5578932698389458,-0.1459524050200856,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,197.45062068744895,4.5644954981125165,-0.469309409821322,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,233.04891860583692,6.789458613228735,-0.6483030811355665,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,56.33118769562631,1.1219547237048277,0.23073115009990777,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,64.47710014793346,1.8394781996693705,-0.040056663625116194,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,86.42311690712552,3.1468550168158687,-0.35658779689847897,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,102.33312266748256,1.4504187624196432,-0.019917661309007982,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,200.11479102126478,4.626083521753914,-0.5502412892438213,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,243.8393422500049,7.1038180841481955,-0.7559211750105019,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,54.10012373336881,1.0775183669770472,0.3071929730672801,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,64.77505595227389,1.8479786316877411,-0.0318667172670656,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,86.6554772655159,3.155315766505048,-0.39929028650080833,3,6,49,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,99.7758619857577,1.4141734219425037,0.057992729042297915,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,200.3526618744879,4.631582417806451,-0.5244786643005604,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,242.5612292745777,7.066582574961515,-0.7796386219102426,3,6,41,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,30.33075629867405,1.1671982803593115,0.6762753600671128,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,late_stage,0.8,2.8,47.76044260519691,1.307891646133743,0.25417606538143633,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,59.91640472171523,1.2891534388494987,0.7961337222116565,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,86.7423138020746,2.5508449339678005,0.029317347683828418,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,late_stage,0.8,2.8,111.82341068398667,1.5738089517534397,0.2328057661890107,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,106.04275074272239,1.340722059409212,0.4520682831316366,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,51.71522913939124,1.9901226967599226,0.6221002069032662,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,55.53543414431057,1.5208052191260673,0.2742746053726655,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,76.63340393201156,1.6488341827007285,0.5100838908857196,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,72.82575266526698,2.1415984207253804,0.4287799894960569,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,78.43791411726434,1.1039396011938658,0.57078165686871,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,81.84515218613488,1.0347864443641461,0.46290320259009765,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,47.651061367728936,1.8337240370145553,0.6536421003355138,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,55.996444003438185,1.5334297031268225,0.32576042999476634,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,79.50676195047926,1.710656973767011,0.6432114347223714,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,70.40632405074487,2.0704499010014015,0.23456195835225832,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,77.94438025194727,1.0969935779016187,0.589901325406837,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,80.48981982071011,1.0176506761251185,0.5839160496165972,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,50.41680418489689,1.9401562745864116,0.6526752562432541,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,56.82150167402887,1.556023422449405,0.2649468759307563,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,83.42200660475893,1.794896859879077,0.6670373995288919,3,6,43,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,73.88112619569836,2.172633956965367,0.17155121199865525,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,77.81749704581665,1.095207816544367,0.5751416046840128,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,83.29175558467335,1.053076172554453,0.586036630299297,3,6,45,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,63.2138714343876,1.2292311223231638,0.9634197574214081,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,late_stage,0.8,2.8,97.65021851600747,2.2596645567823304,0.6605098055625932,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,111.92058376690936,2.669945848842001,0.7638155595056176,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,74.10254107893448,1.1155363853672184,0.9298987076586458,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,late_stage,0.8,2.8,77.11685725509513,1.4163081329371616,0.35038858443652277,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,67.65758441469684,1.1362065903523808,0.39991481881973406,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,58.468018449426495,1.1369452037627166,0.5334569339179347,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,79.13171178259756,1.8311390097231428,0.7054939635394472,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,89.39451857525265,2.1325703972051038,0.7149824675554561,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,86.69417077182929,1.3050902234539863,0.30712916708660426,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,101.83478361338533,1.8702711363150677,0.520123729123721,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,94.15355128585011,1.5811661974267237,0.5812240572917811,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,60.562292981451435,1.177669610843619,0.6348954710207446,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,78.14853471426933,1.8083879047271179,0.6790772619844115,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,84.49766666656102,2.0157524805541827,0.6856683644485242,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,87.93004271970173,1.3236949852534206,0.4622745992798935,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,101.39314351346388,1.8621600891638483,0.4602081918898063,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,90.58510045280444,1.521239473927352,0.48302628576597456,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,59.229805159144554,1.1517585969454067,0.6628169414572941,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,78.13105964443814,1.8079835247213694,0.6868579553127876,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,83.00295903779534,1.9800951573493037,0.709547683852496,3,6,44,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,86.53477354658868,1.3026906646548748,0.4979216998876143,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,101.55138307512514,1.8650662757760945,0.4545901630471243,3,6,47,True,False
none,inward,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,89.35757406060277,1.500625028574082,0.49436154559431905,3,6,47,True,False
none,inward,2.2,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,90.1585675739132,3.3956714746772474,-0.24359713848395168,3,6,45,True,False
none,inward,2.2,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,late_stage,0.8,2.8,120.68295611953907,2.5989351536653182,0.4474960472766061,3,6,45,True,False
none,inward,2.2,0.2,1.0,VisualCogA_Task-1,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,123.40873079983828,2.6748491130763927,0.7976856668348464,3,6,45,True,False
none,inward,2.2,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,78.07957539471936,13.061849097414253,0.06679067000787269,3,6,41,True,False
none,inward,2.2,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,late_stage,0.8,2.8,155.19115609643598,4.338950443631611,0.2707080293263396,3,6,41,True,False
none,inward,2.2,0.2,1.0,VisualCogA_Task-1,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,190.75428703577919,4.609686595103582,0.6121985196158213,3,6,41,True,False
none,inward,2.2,0.2,1.0,VisualCogA_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,107.3022575737546,4.041359850942166,0.2952351116810616,3,6,45,True,False
none,inward,2.2,0.2,1.0,VisualCogA_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,130.0313717495937,2.8002554294792255,0.6368001777227955,3,6,45,True,False
